THEME;STHEME;NOM;NOMMAJ;IDENT;ADRESSE;INFOCOMP;LIEN;X_LONG;Y_LAT
petite enfance;Accueil associatif;Multi accueil Canaillous-Brascassat;MULTI ACCUEIL CANAILLOUS BRASCASSAT;193;4 rue Brascassat, 33800 Bordeaux;;;-0,556578590320932;44,8149489425187
petite enfance;Accueil associatif;Multi accueil Babilou Mirassou 1;MULTI ACCUEIL BABILOU MIRASSOU 1;194;35 rue Roger Mirassou, 33800 Bordeaux;;;-0,566965236468354;44,8215949987944
petite enfance;Accueil municipal;Multi accueil Cité administrative;MULTI ACCUEIL CITE ADMINISTRATIVE;195;rue Jules Ferry, 33090 Bordeaux;;;-0,605055451161187;44,8426484100666
petite enfance;Accueil municipal;Multi accueil Grand Parc 1;MULTI ACCUEIL GRAND PARC 1;196;33 rue Louis Geandreau, 33300 Bordeaux;;;-0,583774011113766;44,8590266651569
petite enfance;Accueil municipal;Multi accueil des Chartrons 1;MULTI ACCUEIL DES CHARTRONS 1;197;64 rue de Leybardie, 33300 Bordeaux;;;-0,565873752972249;44,8623675690834
petite enfance;Accueil associatif;Multi accueil Les petits bouchons;MULTI ACCUEIL LES PETITS BOUCHONS;198;25 imp Birouette, 33000 Bordeaux;;;-0,577146700398578;44,8369183590054
petite enfance;Accueil municipal;Multi accueil George V;MULTI ACCUEIL GEORGE V    ;199;154 bd George V, 33000 Bordeaux;;;-0,584990654949867;44,8227887151511
petite enfance;Autour de l'enfance;Relais Assistante Maternelle Bordeaux maritime (RAM);RELAIS ASSISTANTE MATERNELLE BORDEAUX MARITIME (RAM);200;122 avenue EMILE COUNORD, 33300 Bordeaux;;;-0,574892327907944;44,8606031076607
petite enfance;Accueil municipal;Multi accueil Barreyre 1;MULTI ACCUEIL BARREYRE 1;201;97 rue Barreyre, 33300 Bordeaux;;;-0,570474291108388;44,8563451645699
petite enfance;Accueil associatif;Multi accueil - APEEF - le Jardin de l'eau vive;MULTI ACCUEIL - APEEF - LE JARDIN DE L EAU VIVE;202;5 rue du Noviciat, 33800 Bordeaux;;;-0,562757035634496;44,8310835971023
petite enfance;Accueil associatif;Multi accueil Bordeaux Saint Bruno;MULTI ACCUEIL BORDEAUX SAINT BRUNO;203;49 Bis rue Brizard, 33000 Bordeaux;;;-0,591100070907305;44,8386983582926
petite enfance;Accueil associatif;Multi accueil La souris verte;MULTI ACCUEIL LA SOURIS VERTE    ;204;23 rue Gouffrand, 33300 Bordeaux;;;-0,572186363719207;44,8558969270766
petite enfance;Accueil municipal;Multi accueil Saint Augustin;MULTI ACCUEIL SAINT AUGUSTIN;205;46 cite de l'Eglise Saint Augustin, 33000 Bordeaux;;;-0,608255136014903;44,8325358138727
petite enfance;Autour de l'enfance;APEEF - Association petite Enfance, Enfance et Famille;APEEF   ASSOCIATION PETITE ENFANCE  ENFANCE ET FAMILLE;206;64 rue MAGENDIE, 33300 Bordeaux;;;-0,552229700721131;44,8419359951469
petite enfance;Accueil municipal;Crèche familiale Bordeaux centre;CRECHE FAMILIALE BORDEAUX CENTRE;207;39 rue Jean Renaud Dandicolle, 33000 Bordeaux;;;-0,587588708097428;44,832249888676
petite enfance;Accueil associatif;Multi accueil Pitchoun Bastide - Centre petite enfance;MULTI ACCUEIL PITCHOUN BASTIDE - CENTRE PETITE ENFANCE;208;16 rue De Nuits, 33100 Bordeaux;;;-0,553919380514301;44,8425781111829
petite enfance;Accueil municipal;Crèche familiale Grand Parc;CRECHE FAMILIALE GRAND PARC;209;35 rue Louis Geandreau, 33300 Bordeaux;;;-0,58362272926674;44,8590394885562
petite enfance;Accueil municipal;Multi accueil des Douves 1;MULTI ACCUEIL DES DOUVES 1;211;65 rue des douves, 33800 Bordeaux;;;-0,563258825655542;44,8297830767913
petite enfance;Autour de l'enfance;Antenne du Relais Assistante Maternelle;ANTENNE DU RELAIS ASSISTANTE MATERNELLE;212;1 rue Bahr, 33200 Bordeaux;;;-0,613653573190814;44,8462473539588
petite enfance;Accueil municipal;Multi accueil Babilou - ile aux oiseaux;MULTI ACCUEIL BABILOU - ILE AUX OISEAUX;213;esp CHARLES DE GAULLE, 33092 Bordeaux;;;-0,584749233548152;44,8381181158876
petite enfance;Accueil associatif;Multi accueil Quai des Bambins;MULTI ACCUEIL QUAI DES BAMBINS;214;28 rue MAURICE DRUON, 33200 Bordeaux;;;-0,628582156862608;44,8443527930635
petite enfance;Accueil associatif;Multi accueil Babilou Mirassou 2;MULTI ACCUEIL BABILOU MIRASSOU 2;215;35 rue Roger Mirassou, 33800 Bordeaux;;;-0,566965236468354;44,8215949987944
petite enfance;Autour de l'enfance;LAEP APEEF - La Maison Soleil;LAEP APEEF - LA MAISON SOLEIL;216;rue De Chateauneuf, 33100 Bordeaux;;;-0,552120801215176;44,8415245127238
petite enfance;Accueil associatif;Multi accueil Ptit Bout'chou;MULTI ACCUEIL PTIT BOUT CHOU    ;217;70 rue Mondenard, 33000 Bordeaux;;;-0,588958224263167;44,8462353389024
petite enfance;Accueil associatif;Multi accueil Villa Pia;MULTI ACCUEIL VILLA PIA;218;52 rue Treuils, 33000 Bordeaux;;;-0,583089003073932;44,8252499853775
petite enfance;Accueil associatif;Multi accueil Pitchoun les 4 saisons;MULTI ACCUEIL PITCHOUN LES 4 SAISONS;219;8 rue Jean Odin, 33000 Bordeaux;;;-0,586815767667372;44,8522504985567
petite enfance;Accueil municipal;Multi accueil Benauge 2;MULTI ACCUEIL BENAUGE 2;220;7 rue Raymond Poincaré, 33100 Bordeaux;;;-0,543673907517593;44,8460482833387
petite enfance;Accueil associatif;Multi accueil les calins d'orme;MULTI ACCUEIL LES CALINS D ORME;973;212 rue Naujac, 33000 Bordeaux;;;-0,59439674249826;44,8503402392997
petite enfance;Accueil associatif;Micro crèche Alema George Mendel;MICRO CRECHE ALEMA GEORGE MENDEL;928;127 rue Georges Mandel,  Bordeaux;;;-0,593525160188627;44,8423349396576
petite enfance;Accueil associatif;Multi accueil Le jardin d'Hortense;MULTI ACCUEIL LE JARDIN D'HORTENSE;929;140 rue d'Hortense, 33100 Bordeaux;;;-0,556367766802609;44,8460002975067
petite enfance;Accueil municipal;Multi accueil Sainte Colombe 1;MULTI ACCUEIL SAINTE COLOMBE 1;930;2 - 4 rue Sainte Colombe,  Bordeaux;;;-0,569703556407657;44,8375129491792
petite enfance;Accueil associatif;Multi accueil Canaillous Armagnac;MULTI ACCUEIL CANAILLOUS ARMAGNAC;932;23 rue Beck, 33000 Bordeaux;;;-0,55070032614895;44,8225096339734
petite enfance;Accueil associatif;Multi accueil Alema les Sablières;MULTI ACCUEIL ALEMA LES SABLIERES;933;35 rue des Sablières,  Bordeaux;;;-0,575499313453596;44,8258670818047
petite enfance;Accueil municipal;Multi accueil Les chartrons 2;MULTI ACCUEIL LES CHARTRONS 2;934;64 rue de Leybardie,  Bordeaux;;;-0,566148238091259;44,8621639635694
petite enfance;Accueil municipal;Multi accueil Carle Vernet 2;MULTI ACCUEIL CARLE VERNET 2;935;9 rue du Professeur Devaux, 33800 Bordeaux;;;-0,549443249540262;44,8180371550079
petite enfance;Accueil associatif;Multi accueil Lucilann;MULTI ACCUEIL LUCILANN;959;rue du Professeur Moreau, 33200 Bordeaux;;;-0,616063544365905;44,8414222465629
petite enfance;Accueil associatif;Multi accueil Pain d'épices;MULTI ACCUEIL PAIN D'EPICES;955;11 rue de Caulet, 33000 Bordeaux;;;-0,593889936783258;44,8231817773015
petite enfance;Accueil associatif;Micro crèche Lucilann;MICRO CRECHE LUCILANN;956;7 allée Davezac, 33200 Bordeaux;;;-0,628827094469124;44,8648456754203
petite enfance;Autour de l'enfance;La maison de Nolan;LA MAISON DE NOLAN;957;3 rue Beck, 33800 Bordeaux;;;-0,551024244030592;44,8233044375224
petite enfance;Autour de l'enfance;Ludothèque Interlude Bastide;LUDOTHEQUE INTERLUDE BASTIDE;958;37 allée Jean Giono, 33100 Bordeaux;;;-0,561022932129432;44,8448736041949
petite enfance;Accueil associatif;Multi accueil MSA Brin d'éveil;MULTI ACCUEIL MSA BRIN D'EVEIL;960;11 rue Vauban, 33000 Bordeaux;;;-0,574121565737777;44,8484611272117
petite enfance;Accueil associatif;Multi accueil La Berge du lac 1;MULTI ACCUEIL LA BERGE DU LAC 1;970;rue Xavier Arsene-Henry, 33300 Bordeaux;;;-0,57231197927043;44,8806988701545
petite enfance;Accueil municipal;Multi accueil Sainte Colombe 2;MULTI ACCUEIL SAINTE COLOMBE 2;971;2 - 4 rue Sainte Colombe, 33000 Bordeaux;;;-0,569920784601189;44,8375228405222
petite enfance;Accueil associatif;Multi accueil La berge du lac 2;MULTI ACCUEIL LA BERGE DU LAC 2;969;2 rue Xavier Arsene-Henry, 33300 Bordeaux;;;-0,572088091749046;44,8806318925711
petite enfance;Accueil municipal;Multi accueil Barreyre 2;MULTI ACCUEIL BARREYRE 2;964;97 rue Barreyre, 33300 Bordeaux;;;-0,570415035910711;44,856301521407
petite enfance;Accueil municipal;Multi accueil Carle Vernet 1;MULTI ACCUEIL CARLE VERNET 1;972;9 rue du professeur Devaux, 33800 Bordeaux;;;-0,549588947997624;44,8180200885227
petite enfance;Accueil associatif;Multi accueil Bordeaux Alema Paul Bert;MULTI ACCUEIL ALEMA PAUL BERT;974;58 rue des Ayres, 33000 Bordeaux;;;-0,574892606357527;44,8366889471013
petite enfance;Accueil municipal;Multi accueil Jean Marquaux;MULTI ACCUEIL JEAN MARQUAUX;975;cours de l'argonne, 33000 Bordeaux;;;-0,578996171887966;44,8241034892354
petite enfance;Accueil associatif;Multi accueil Détrois - D3 La maison bleue;MULTI ACCUEIL DETROIS D3 - LA MAISON BLEUE;997;33 rue Détrois, 33200 Bordeaux;;;-0,60998653255945;44,8412007099433
petite enfance;Accueil associatif;Multi accueil Charles Perrens;MULTI ACCUEIL CHARLES PERRENS;998;9 rue du Tauzin, 33000 Bordeaux;;;-0,601185617372688;44,8224083739081
petite enfance;Autour de l'enfance;LAEP - L'Oasis;LAEP - L'OASIS;1042;Résidence du Lac, Entrée N avenue De Laroque, 33300 Bordeaux;;;-0,574273080556969;44,8745469897574
petite enfance;Autour de l'enfance;LAEP - A petit pas - APPE-AGEP;LAEP - A PETIT PAS - APPE-AGEP;1043;122 avenue Emile Counord, 33300 Bordeaux;;;-0,574652050704232;44,8606267039463
petite enfance;Autour de l'enfance;Centre Papillon;CENTRE PAPILLON;1044;127 avenue Emile Counord, 33300 Bordeaux;;;-0,575156812633515;44,8602124631893
petite enfance;Autour de l'enfance;LAEP APEEF;LAEP APEEF;1045;allée ,  Bordeaux;;;-0,615157177380349;44,8554541259071
petite enfance;Accueil associatif;Multi accueil - Tourni'quai;MULTI ACCUEIL - TOURNI QUAI;1062;50 rue Léonce Motelay, 33000 Bordeaux;;;-0,560861795698446;44,8437606041623
petite enfance;Accueil associatif;Micro creche Zazzen Rivière;MICRO CRECHE ZAZZEN RIVIERE;1063;17 rue de Rivière, 33000 Bordeaux;;;-0,588491760878992;44,8538079732665
petite enfance;Accueil associatif;Multi accueil Cadet Rousselle;MULTI ACCUEIL CADET ROUSSELLE;1064;rue de la Rousselle, 33000 Bordeaux;;;-0,56809984169365;44,8371313453755
petite enfance;Accueil associatif;La Bastide  Micro crèche Bilbo'Quai;MICRO CRECHE BILBO'QUAI;1065;50 rue Léonce Motelay, 33000 Bordeaux;;;-0,560861795698446;44,8437606041623
petite enfance;Autour de l'enfance;Ludothèque Interlude Chantecrit;LUDOTHEQUE INTERLUDE CHANTECRIT;979;45 rue du Commandant Hautreux, 33300 Bordeaux;;;-0,562714839419228;44,8624194804001
petite enfance;Autour de l'enfance;Ludothèque Interlude du lac;LUDOTHEQUE INTERLUDE DU LAC;981;cours de Québec, 33000 Bordeaux;;;-0,570929271942746;44,8793786346908
petite enfance;Accueil associatif;Les enfants d'Osiris;LES ENFANTS D'OSIRIS;982;11 cours Marc Nouaux, 33000 Bordeaux;;;-0,593845442628924;44,8462031638805
petite enfance;Accueil associatif;Multi accueil Mille couleurs;MULTI ACCUEIL MILLE COULEURS;987;74 rue Mondenard,  Bordeaux;;;-0,58953220155924;44,846425019479
petite enfance;Accueil associatif;Multi accueil Docteur Christiane Larralde;MULTI ACCUEIL DOCTEUR CHRISTIANE LARRALDE;1021;20 rue Albert Thomas,  Bordeaux;;;-0,59700693780716;44,8289887608561
petite enfance;Accueil associatif;Multi accueil Éden Art ;MULTI ACCUEIL EDEN ART ;1088;190 rue Lecocq, 33000 Bordeaux;;;-0,588643223511675;44,8333312486276
